idx,city,country,iso3,capital,lat,lng,admin_name,population
41888,Beckett Ridge,United States,USA,,39.3448,-84.438,Ohio,9880.0
41889,Ga-Kgapane,South Africa,ZAF,,-23.649,30.226,Limpopo,9879.0
41890,Kaiken,Argentina,ARG,,-54.5062,-67.1905,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",9879.0
41891,Ploërmel,France,FRA,,47.9325,-2.3961,Bretagne,9879.0
41892,Meldola,Italy,ITA,,44.1333,12.05,Emilia-Romagna,9879.0
41893,Wapakoneta,United States,USA,,40.5664,-84.1916,Ohio,9879.0
41894,Trancoso,Portugal,PRT,minor,40.7833,-7.35,Guarda,9878.0
41895,Hosahalli,India,IND,,14.648,76.4672,Karnātaka,9878.0
41896,Ech Chaïbat,Morocco,MAR,,31.6,-7.85,Marrakech-Safi,9877.0
41897,Chupaca,Peru,PER,,-12.062,-75.2872,Junín,9877.0
41898,Barahra,India,IND,,26.2356,86.5615,Bihār,9877.0
41899,Margarita,Colombia,COL,minor,9.0833,-74.2,Bolívar,9876.0
41900,Baltāra,India,IND,,25.5116,86.7232,Bihār,9876.0
41901,Kösching,Germany,DEU,,48.8167,11.5,Bavaria,9875.0
41902,Heilsbronn,Germany,DEU,,49.3167,10.8,Bavaria,9875.0
41903,Krasnyy Yar,Kazakhstan,KAZ,,53.3239,69.2525,Aqmola,9875.0
41904,Widhwidh,Somalia,SOM,,8.4544,46.7064,Togdheer,9874.0
41905,Ban Pha Bong,Thailand,THA,,19.2266,97.9707,Mae Hong Son,9874.0
41906,Vétraz-Monthoux,France,FRA,,46.1742,6.2581,Auvergne-Rhône-Alpes,9874.0
41907,Foum Jam’a,Morocco,MAR,,31.96,-6.98,Béni Mellal-Khénifra,9873.0
41908,Ban Phan Chali,Thailand,THA,,16.6333,100.4833,Phitsanulok,9873.0
41909,Beneditinos,Brazil,BRA,minor,-5.45,-42.3667,Piauí,9873.0
41910,Nayāgaon,India,IND,,24.5622,74.776,Madhya Pradesh,9873.0
41911,Reddigūdem,India,IND,,16.8939,80.6917,Andhra Pradesh,9873.0
41912,Heerlerbaan,Netherlands,NLD,,50.8692,6.0103,Limburg,9872.0
41913,Ruoqiang,China,CHN,minor,39.0181,88.1681,Xinjiang,9872.0
41914,Santa María de Palautordera,Spain,ESP,,41.6953,2.4458,Catalonia,9872.0
41915,Kanjiža,Serbia,SRB,admin,46.0667,20.05,Kanjiža,9871.0
41916,Saint-Pierre-du-Mont,France,FRA,,43.8833,-0.5183,Nouvelle-Aquitaine,9871.0
41917,Qāzigund,India,IND,,33.5921,75.1654,Jammu and Kashmīr,9871.0
41918,Douar Snada,Morocco,MAR,,35.0667,-4.2167,Tanger-Tétouan-Al Hoceïma,9870.0
41919,Kushnarënkovo,Russia,RUS,,55.105,55.3478,Bashkortostan,9870.0
41920,Metsamor,Armenia,ARM,,40.1428,44.1164,Armavir,9870.0
41921,Alcorta,Argentina,ARG,,-33.5333,-61.1167,Santa Fe,9870.0
41922,Ouled Brahim,Algeria,DZA,,36.2444,2.9336,Médéa,9870.0
41923,Montigny-en-Gohelle,France,FRA,,50.4286,2.9308,Hauts-de-France,9870.0
41924,Chegūr,India,IND,,17.1758,78.2298,Telangāna,9870.0
41925,Ommangi,India,IND,,17.2597,82.2236,Andhra Pradesh,9870.0
41926,Varna,Russia,RUS,,53.3806,60.9803,Chelyabinskaya Oblast’,9869.0
41927,Stocksbridge,United Kingdom,GBR,,53.478,-1.588,Sheffield,9869.0
41928,San Miguel Sigüilá,Guatemala,GTM,minor,14.9,-91.6167,Quetzaltenango,9869.0
41929,Sarkeghāṭ,Nepal,NPL,,29.7833,81.9333,Karṇālī,9868.0
41930,Krzeszowice,Poland,POL,,50.1333,19.6333,Małopolskie,9868.0
41931,Keokuk,United States,USA,,40.4095,-91.4031,Iowa,9868.0
41932,Therwil,Switzerland,CHE,,47.5,7.55,Basel-Landschaft,9867.0
41933,Lajes,Brazil,BRA,minor,-5.7,-36.245,Rio Grande do Norte,9866.0
41934,Pālepalli,India,IND,,12.5667,78.3071,Tamil Nādu,9865.0
41935,Iwamuro-onsen,Japan,JPN,,37.7375,138.8391,Niigata,9865.0
41936,Greencastle,United States,USA,,39.6432,-86.8418,Indiana,9865.0
41937,Berd,Armenia,ARM,,40.8808,45.3917,Tavush,9864.0
41938,Swan Hill,Australia,AUS,,-35.3333,143.55,Victoria,9864.0
41939,Muttattuteruvu,India,IND,,9.4333,76.5389,Kerala,9864.0
41940,Boudinar,Morocco,MAR,,35.15,-3.6333,Oriental,9863.0
41941,Ntorosso,Mali,MLI,,12.3167,-4.95,Ségou,9863.0
41942,Roche-la-Molière,France,FRA,,45.4347,4.3244,Auvergne-Rhône-Alpes,9863.0
41943,Poggio a Caiano,Italy,ITA,,43.8167,11.0667,Tuscany,9863.0
41944,Richmond Heights,United States,USA,,25.6347,-80.3721,Florida,9863.0
41945,Sauk Village,United States,USA,,41.4906,-87.5706,Illinois,9862.0
41946,Ambodiriana,Madagascar,MDG,,-17.8861,49.1875,Toamasina,9861.0
41947,Belomorsk,Russia,RUS,minor,64.5253,34.7658,Kareliya,9861.0
41948,Laakirchen,Austria,AUT,,47.9828,13.8242,Oberösterreich,9861.0
41949,Vettaikkāraniruppu,India,IND,,10.5739,79.8353,Tamil Nādu,9861.0
41950,Celldömölk,Hungary,HUN,minor,47.2557,17.1491,Vas,9860.0
41951,Lingampet,India,IND,,18.2383,78.1303,Telangāna,9860.0
41952,Mahisānrh,India,IND,,25.7358,85.5818,Bihār,9859.0
41953,Geylegphug,Bhutan,BTN,,26.8706,90.4856,Sarpang,9858.0
41954,Independent Hill,United States,USA,,38.6404,-77.4089,Virginia,9858.0
41955,Nueva Palmira,Uruguay,URY,,-33.8833,-58.4167,Colonia,9857.0
41956,Majhgawān,India,IND,,23.4039,80.2098,Madhya Pradesh,9857.0
41957,Tanichchiyam,India,IND,,10.0412,78.0127,Tamil Nādu,9857.0
41958,Outa Bouabane,Morocco,MAR,,34.2606,-4.4139,Fès-Meknès,9856.0
41959,Zinkiv,Ukraine,UKR,,50.2103,34.3581,Poltavska Oblast,9856.0
41960,Paradarāmi,India,IND,,13.0833,78.9833,Tamil Nādu,9856.0
41961,Humlebæk,Denmark,DNK,,55.9611,12.525,Hovedstaden,9855.0
41962,Abram,United Kingdom,GBR,,53.508,-2.588,Wigan,9855.0
41963,Bērikai,India,IND,,12.8056,77.971,Tamil Nādu,9855.0
41964,Ciudad de Loreto,Argentina,ARG,,-28.3,-64.2,Santiago del Estero,9854.0
41965,Aranzazu,Colombia,COL,minor,5.3,-75.45,Caldas,9854.0
41966,Mittenwalde,Germany,DEU,,52.2667,13.5333,Brandenburg,9854.0
41967,Dandoli,Mali,MLI,,14.3981,-3.545,Mopti,9853.0
41968,Huichapan,Mexico,MEX,,20.3733,-99.6489,Hidalgo,9853.0
41969,Ii,Finland,FIN,minor,65.3167,25.3667,Pohjois-Pohjanmaa,9853.0
41970,Sovicille,Italy,ITA,,43.2833,11.2333,Tuscany,9853.0
41971,Nhandeara,Brazil,BRA,,-20.6944,-50.0386,São Paulo,9852.0
41972,Narasimharājapura,India,IND,,13.6108,75.512,Karnātaka,9852.0
41973,Sweet Home,United States,USA,,44.4023,-122.7028,Oregon,9852.0
41974,Grigny,France,FRA,,45.6092,4.7906,Auvergne-Rhône-Alpes,9851.0
41975,Fundeni,Romania,ROU,,44.4595,26.1668,Bucureşti,9850.0
41976,Rodynske,Ukraine,UKR,,48.3531,37.21,Donetska Oblast,9850.0
41977,Pailón,Bolivia,BOL,,-17.6594,-62.7197,Santa Cruz,9850.0
41978,Renaico,Chile,CHL,,-37.6667,-72.5833,Araucanía,9850.0
41979,Norosí,Colombia,COL,minor,8.5261,-74.0378,Bolívar,9850.0
41980,Fuente Palmera,Spain,ESP,,37.7,-5.1,Andalusia,9850.0
41981,Feyzin,France,FRA,,45.6728,4.8589,Auvergne-Rhône-Alpes,9850.0
41982,DeRidder,United States,USA,,30.8468,-93.2931,Louisiana,9850.0
41983,Juru,Brazil,BRA,,-7.5369,-37.8189,Paraíba,9849.0
41984,Achchippatti,India,IND,,10.6989,77.015,Tamil Nādu,9849.0
41985,Kadoli,India,IND,,15.88,74.56,Karnātaka,9849.0
41986,Santo Stefano di Magra,Italy,ITA,,44.1667,9.9167,,9849.0
41987,Cuencamé de Ceniceros,Mexico,MEX,minor,24.8667,-103.7,Durango,9848.0
41988,Altofonte,Italy,ITA,,38.05,13.3,Sicilia,9848.0
41989,Plains,United States,USA,,41.2657,-75.8131,Pennsylvania,9848.0
41990,Mariluz,Brazil,BRA,,-24.0333,-53.2167,Paraná,9847.0
41991,Tīgaon,India,IND,,21.6456,78.4576,Madhya Pradesh,9847.0
41992,Anjahamana,Madagascar,MDG,,-18.3667,48.9667,Toamasina,9846.0
41993,Lambertville,United States,USA,,41.7484,-83.6244,Michigan,9846.0
41994,Eerbeek,Netherlands,NLD,,52.1053,6.0633,Gelderland,9845.0
41995,Berezivka,Ukraine,UKR,minor,47.2039,30.9128,Odeska Oblast,9845.0
41996,Barcs,Hungary,HUN,minor,45.9601,17.4601,Somogy,9845.0
41997,Surīr,India,IND,,27.7718,77.7208,Uttar Pradesh,9845.0
41998,Hochdorf,Switzerland,CHE,,47.1667,8.2833,Luzern,9844.0
41999,Bisingen,Germany,DEU,,48.3119,8.9178,Baden-Württemberg,9844.0
42000,Tūlin,India,IND,,23.3794,85.8906,West Bengal,9844.0
42001,Boriguma,India,IND,,19.0468,82.5532,Odisha,9844.0
42002,Mosjøen,Norway,NOR,minor,65.837,13.1913,Nordland,9843.0
42003,Tha Mai,Thailand,THA,minor,12.6196,102.0112,Chanthaburi,9843.0
42004,Merchweiler,Germany,DEU,,49.35,7.0333,Saarland,9843.0
42005,Katarmāla,India,IND,,25.5036,86.2447,Bihār,9843.0
42006,Cavriago,Italy,ITA,,44.7,10.5333,Emilia-Romagna,9842.0
42007,Sturbridge,United States,USA,,42.1076,-72.0904,Massachusetts,9842.0
42008,Kobeliaky,Ukraine,UKR,minor,49.1333,34.2,Poltavska Oblast,9841.0
42009,Chimay,Belgium,BEL,,50.05,4.3167,Wallonia,9841.0
42010,Hānsa,India,IND,,26.0911,87.3089,Bihār,9841.0
42011,Dindanko,Mali,MLI,,14.1233,-9.5031,Kayes,9840.0
42012,Masquefa,Spain,ESP,,41.5036,1.8136,Catalonia,9839.0
42013,Khariāl,India,IND,,30.1056,75.8855,Punjab,9839.0
42014,Kokiladānga,India,IND,,26.3688,89.8335,Assam,9839.0
42015,Pedda Kotayalanka,India,IND,,16.1567,80.8314,Andhra Pradesh,9839.0
42016,Itamukkala,India,IND,,15.3731,80.113,Andhra Pradesh,9839.0
42017,Kaimūh,India,IND,,33.7197,75.0811,Jammu and Kashmīr,9839.0
42018,Shāhzādpur,India,IND,,25.6541,86.8709,Bihār,9839.0
42019,Manubolu,India,IND,,14.1833,79.8833,Andhra Pradesh,9838.0
42020,Partanna,Italy,ITA,,37.7167,12.8833,Sicilia,9838.0
42021,Qarabalyq,Kazakhstan,KAZ,minor,53.7506,62.0502,Qostanay,9838.0
42022,Saint-Grégoire,France,FRA,,48.1517,-1.685,Bretagne,9837.0
42023,Patsanda,India,IND,,24.858,86.3008,Bihār,9837.0
42024,Philipstown,United States,USA,,41.4189,-73.9152,New York,9837.0
42025,Makariv,Ukraine,UKR,minor,50.4597,29.8147,Kyivska Oblast,9836.0
42026,Chandankiāri,India,IND,,23.5781,86.3598,West Bengal,9836.0
42027,Ozieri,Italy,ITA,,40.5833,9.0,Sardegna,9836.0
42028,Fort Salonga,United States,USA,,40.9068,-73.2996,New York,9836.0
42029,Carregal do Sal,Portugal,PRT,,40.4333,-8.0,Viseu,9835.0
42030,Touwu,Taiwan,TWN,,24.5833,120.85,Miaoli,9835.0
42031,Karghar,India,IND,,25.1267,83.9274,Bihār,9835.0
42032,Vigonovo,Italy,ITA,,45.3833,12.05,Veneto,9835.0
42033,Succasunna,United States,USA,,40.853,-74.6568,New Jersey,9835.0
42034,Tekit,Mexico,MEX,,20.5322,-89.3314,Yucatán,9834.0
42035,Bardmoor,United States,USA,,27.8574,-82.7534,Florida,9834.0
42036,Çıldır,Turkey,TUR,minor,41.1289,43.1328,Ardahan,9833.0
42037,Aramari,Brazil,BRA,minor,-12.0667,-38.5,Bahia,9833.0
42038,Cachipay,Colombia,COL,minor,4.7308,-74.4375,Cundinamarca,9833.0
42039,Tolmezzo,Italy,ITA,,46.4,13.0167,Friuli Venezia Giulia,9833.0
42040,Sieverne,Ukraine,UKR,,48.0858,38.6942,Donetska Oblast,9832.0
42041,Parkes,Australia,AUS,,-33.1333,148.1667,New South Wales,9832.0
42042,Etchojoa,Mexico,MEX,minor,26.8667,-109.65,Sonora,9831.0
42043,Iraiyūr,India,IND,,11.7834,79.197,Tamil Nādu,9831.0
42044,Pushpattūr,India,IND,,10.5438,77.41,Tamil Nādu,9831.0
42045,Terku Narippaiyūr,India,IND,,9.1167,78.4188,Tamil Nādu,9831.0
42046,Bīrpur Bārāpatti Pindraun,India,IND,,26.5475,86.3898,Bihār,9831.0
42047,Peru,United States,USA,,41.3482,-89.1371,Illinois,9831.0
42048,Mudgee,Australia,AUS,,-32.6125,149.5872,New South Wales,9830.0
42049,Bockenem,Germany,DEU,,52.0117,10.1319,Lower Saxony,9830.0
42050,Kodivalasa,India,IND,,13.2547,79.4249,Tamil Nādu,9830.0
42051,Kamikita-kita,Japan,JPN,,40.736,140.956,Aomori,9830.0
42052,Ribadeo,Spain,ESP,,43.5336,-7.0403,Galicia,9828.0
42053,Couzeix,France,FRA,,45.8769,1.2389,Nouvelle-Aquitaine,9828.0
42054,Basso,Benin,BEN,,10.5,3.6833,Borgou,9827.0
42055,Toudja,Algeria,DZA,,36.75,4.9,Bejaïa,9827.0
42056,Gangāpur Athar,India,IND,,25.8214,85.7123,Bihār,9827.0
42057,Suntar,Russia,RUS,,62.1667,117.6333,Sakha (Yakutiya),9826.0
42058,Berilo,Brazil,BRA,,-16.9519,-42.4658,Minas Gerais,9826.0
42059,Ilsfeld,Germany,DEU,,49.05,9.25,Baden-Württemberg,9826.0
42060,Pādarti,India,IND,,15.469,80.183,Andhra Pradesh,9826.0
42061,Nisarpur,India,IND,,22.1088,74.8078,Madhya Pradesh,9826.0
42062,Loudonville,United States,USA,,42.7068,-73.7665,New York,9826.0
42063,Kusugal,India,IND,,15.3667,75.2167,Karnātaka,9825.0
42064,Guia Lopes da Laguna,Brazil,BRA,,-21.4578,-56.1139,Mato Grosso do Sul,9824.0
42065,Alfaro,Spain,ESP,,42.1783,-1.7492,La Rioja,9823.0
42066,Nödinge-Nol,Sweden,SWE,,57.9,12.0667,Västra Götaland,9822.0
42067,Jixian,China,CHN,,35.7321,107.9731,Gansu,9822.0
42068,Pithaura,India,IND,,26.262,87.0983,Bihār,9822.0
42069,Baragaon,India,IND,,25.1348,85.432,Bihār,9822.0
42070,Mogoşoaia,Romania,ROU,,44.5333,26.0,Ilfov,9820.0
42071,San Rafael Obrajuelo,El Salvador,SLV,,13.5,-88.9333,La Paz,9820.0
42072,Nāgulapādu,India,IND,,16.0634,80.3395,Andhra Pradesh,9820.0
42073,Amjhār,India,IND,,25.0641,84.5591,Bihār,9820.0
42074,Castelletto sopra Ticino,Italy,ITA,,45.7167,8.6333,Piedmont,9820.0
42075,Jesup,United States,USA,,31.5992,-81.8895,Georgia,9820.0
42076,San Vicente,Ecuador,ECU,,-1.9,-79.2333,Bolívar,9819.0
42077,Jennings,United States,USA,,30.2233,-92.6582,Louisiana,9819.0
42078,Nong Wua So,Thailand,THA,minor,17.2702,102.5985,Udon Thani,9816.0
42079,Píllaro,Ecuador,ECU,,-1.1667,-78.5333,Tungurahua,9816.0
42080,Indūrti,India,IND,,18.2233,79.1355,Telangāna,9816.0
42081,Morrovalle,Italy,ITA,,43.3167,13.5833,Marche,9816.0
42082,Oulad ’Azzouz,Morocco,MAR,,32.7693,-6.7543,Béni Mellal-Khénifra,9815.0
42083,Gorha,India,IND,,26.2267,86.9349,Bihār,9815.0
42084,Little River,United States,USA,,33.8786,-78.6393,South Carolina,9815.0
42085,El Espinar,Spain,ESP,,40.7186,-4.2478,Castille-Leon,9814.0
42086,Plainville,United States,USA,,42.0141,-71.3364,Massachusetts,9814.0
42087,Serafimovskiy,Russia,RUS,,54.4167,53.7833,Bashkortostan,9813.0
42088,Caldicot,United Kingdom,GBR,,51.591,-2.7492,Monmouthshire,9813.0
42089,General Alvear,Argentina,ARG,minor,-36.0333,-60.0167,Buenos Aires,9812.0
42090,Socotá,Colombia,COL,minor,6.05,-72.6333,Boyacá,9812.0
42091,Haapsalu,Estonia,EST,admin,58.9394,23.5408,Haapsalu,9812.0
42092,Kiáto,Greece,GRC,minor,38.0117,22.7467,Pelopónnisos,9812.0
42093,Apiúna,Brazil,BRA,,-27.0333,-49.4167,Santa Catarina,9811.0
42094,Pasewalk,Germany,DEU,,53.5,14.0,Mecklenburg-Western Pomerania,9811.0
42095,Vettweiß,Germany,DEU,,50.7389,6.5972,North Rhine-Westphalia,9811.0
42096,Chuhal,India,IND,,31.595,75.9684,Punjab,9811.0
42097,Kostrzyń,Poland,POL,,52.3941,17.2221,Wielkopolskie,9809.0
42098,Santa Bárbara,Venezuela,VEN,minor,9.6,-63.6,Monagas,9809.0
42099,Kouarfa,Benin,BEN,,10.4833,1.5167,Atacora,9809.0
42100,Samabouro,Mali,MLI,,13.0167,-6.3833,Ségou,9808.0
42101,Altlandsberg,Germany,DEU,,52.5667,13.7331,Brandenburg,9808.0
42102,Köngen,Germany,DEU,,48.6819,9.3667,Baden-Württemberg,9808.0
42103,Aurāhi,India,IND,,26.0355,86.7467,Bihār,9808.0
42104,Basāpatna,India,IND,,15.4302,76.4869,Karnātaka,9808.0
42105,Pasupatikovil,India,IND,,10.8893,79.1795,Tamil Nādu,9808.0
42106,Jerissa,Tunisia,TUN,,35.85,8.6333,Kef,9807.0
42107,Sasaima,Colombia,COL,minor,4.965,-74.4347,Cundinamarca,9807.0
42108,Nordwalde,Germany,DEU,,52.0833,7.4833,North Rhine-Westphalia,9807.0
42109,Nūrpur,India,IND,,32.3,75.9,Himāchal Pradesh,9807.0
42110,Kalas,India,IND,,15.0981,75.4067,Karnātaka,9807.0
42111,Vlist,Netherlands,NLD,,51.9667,4.7667,Zuid-Holland,9806.0
42112,Banino,Poland,POL,,54.3933,18.4083,Pomorskie,9806.0
42113,San Sebastián,Colombia,COL,minor,1.8439,-76.7717,Cauca,9806.0
42114,Coamo,Puerto Rico,PRI,,18.0765,-66.3638,Puerto Rico,9806.0
42115,Vidor,United States,USA,,30.1291,-93.9967,Texas,9806.0
42116,Sande,Norway,NOR,,59.5972,10.2236,Vestfold og Telemark,9805.0
42117,Totma,Russia,RUS,,59.9667,42.75,Vologodskaya Oblast’,9805.0
42118,Portet-sur-Garonne,France,FRA,,43.5231,1.4067,Occitanie,9805.0
42119,Arden Hills,United States,USA,,45.0721,-93.167,Minnesota,9805.0
42120,Pālkot,India,IND,,22.8748,84.6433,Jhārkhand,9804.0
42121,San Vendemiano,Italy,ITA,,45.8914,12.3389,Veneto,9804.0
42122,Grey Highlands,Canada,CAN,,44.3333,-80.5,Ontario,9804.0
42123,Dumri,India,IND,,25.735,84.8762,Bihār,9803.0
42124,Gangaur,India,IND,,26.5666,85.8821,Bihār,9803.0
42125,Sorab,India,IND,,14.3814,75.0918,Karnātaka,9803.0
42126,Ban Mae Sam Laep,Thailand,THA,,17.975,97.7392,Mae Hong Son,9802.0
42127,Kinhālu,India,IND,,15.4431,76.1397,Karnātaka,9802.0
42128,Kalyānpur,India,IND,,26.4802,84.1789,Bihār,9802.0
42129,Paravāda,India,IND,,17.6283,83.0793,Andhra Pradesh,9802.0
42130,Bergambacht,Netherlands,NLD,minor,51.9333,4.7833,Zuid-Holland,9801.0
42131,Laubach,Germany,DEU,,50.5333,8.99,Hesse,9801.0
42132,Kīl Vālūr,India,IND,,10.7659,79.7419,Tamil Nādu,9801.0
42133,Keshwāri,India,IND,,24.1878,85.8411,Jhārkhand,9801.0
42134,Alden,United States,USA,,42.9114,-78.5211,New York,9801.0
42135,Djangoa,Madagascar,MDG,,-13.7833,48.3167,Antsiranana,9800.0
42136,Olmos,Peru,PER,,-5.9855,-79.7569,Lambayeque,9800.0
42137,Drezdenko,Poland,POL,,52.8333,15.8333,Lubuskie,9800.0
42138,Rasht,Tajikistan,TJK,minor,39.0167,70.3833,Nohiyahoi Tobei Jumhurí,9800.0
42139,Hönow,Germany,DEU,,52.5483,13.6378,Brandenburg,9800.0
42140,Mānushmuria,India,IND,,22.2808,86.7386,Jhārkhand,9800.0
42141,Mae O,Thailand,THA,,19.65,99.8333,Chiang Rai,9799.0
42142,Bauska,Latvia,LVA,admin,56.4083,24.1931,Bauska,9797.0
42143,Imlil,Morocco,MAR,,31.7567,-7.0106,Béni Mellal-Khénifra,9796.0
42144,Pisac,Peru,PER,,-13.4242,-71.8578,Cusco,9796.0
42145,Mikun,Russia,RUS,,62.3667,50.0833,Komi,9796.0
42146,Velpūru,India,IND,,16.1775,80.7425,Andhra Pradesh,9796.0
42147,College Place,United States,USA,,46.0419,-118.3878,Washington,9796.0
42148,Reşadiye,Turkey,TUR,minor,40.3914,37.3383,Tokat,9795.0
42149,Bad Liebenzell,Germany,DEU,,48.7742,8.7314,Baden-Württemberg,9795.0
42150,Sukhsena,India,IND,,25.6881,87.1194,Bihār,9795.0
42151,Boscotrecase,Italy,ITA,,40.7833,14.4667,Campania,9795.0
42152,Pleasant Valley,United States,USA,,41.7697,-73.8049,New York,9795.0
42153,Sabana Larga,Dominican Republic,DOM,,18.585,-70.4982,Valdesia,9794.0
42154,Madera Acres,United States,USA,,37.0123,-120.0799,California,9794.0
42155,Dorogobuzh,Russia,RUS,minor,54.9167,33.3,Smolenskaya Oblast’,9793.0
42156,Altmünster,Austria,AUT,,47.9014,13.7514,Oberösterreich,9793.0
42157,Silvārpatti,India,IND,,10.4473,77.9086,Tamil Nādu,9793.0
42158,Khathjari,India,IND,,24.7046,81.9891,Madhya Pradesh,9793.0
42159,Hawera,New Zealand,NZL,,-39.5933,174.2783,Taranaki,9792.0
42160,Łobez,Poland,POL,minor,53.6333,15.6167,Zachodniopomorskie,9792.0
42161,Santa Rosa,Brazil,BRA,,-29.1361,-49.7,Santa Catarina,9792.0
42162,Dangcheng,China,CHN,,39.5161,94.8728,Gansu,9792.0
42163,Visselhövede,Germany,DEU,,52.9667,9.5833,Lower Saxony,9792.0
42164,Alamosa,United States,USA,,37.4752,-105.877,Colorado,9792.0
42165,Bukowno,Poland,POL,,50.2681,19.4631,Małopolskie,9791.0
42166,Veppattūr,India,IND,,11.0154,79.4344,Tamil Nādu,9790.0
42167,Kominato,Japan,JPN,,40.9259,140.9559,Aomori,9790.0
42168,Lincoln City,United States,USA,,44.9751,-124.0072,Oregon,9790.0
42169,Magstadt,Germany,DEU,,48.7422,8.965,Baden-Württemberg,9789.0
42170,Seysses,France,FRA,,43.4989,1.3133,Occitanie,9789.0
42171,Avon Park,United States,USA,,27.5898,-81.5068,Florida,9789.0
42172,Chevy Chase,United States,USA,,38.9944,-77.0738,Maryland,9789.0
42173,Marathon,United States,USA,,24.7263,-81.0374,Florida,9789.0
42174,Tiztoutine,Morocco,MAR,,34.9833,-3.15,Oriental,9788.0
42175,Trescore Balneario,Italy,ITA,,45.7,9.85,Lombardy,9788.0
42176,Bagnolo in Piano,Italy,ITA,,44.7667,10.6833,Emilia-Romagna,9788.0
42177,Bay St. Louis,United States,USA,,30.3281,-89.3774,Mississippi,9788.0
42178,Alcarraz,Spain,ESP,,41.5661,0.5261,Catalonia,9787.0
42179,Choppington,United Kingdom,GBR,,55.145,-1.601,Northumberland,9787.0
42180,Chak Thāt,India,IND,,25.7347,86.034,Bihār,9787.0
42181,Bāg,India,IND,,22.359,74.7905,Madhya Pradesh,9787.0
42182,Beverly Hills,United States,USA,,28.9176,-82.4542,Florida,9787.0
42183,Nyurba,Russia,RUS,,63.2833,118.3333,Sakha (Yakutiya),9786.0
42184,El Roble,Colombia,COL,minor,9.1,-75.2,Sucre,9786.0
42185,Kippax,United Kingdom,GBR,,53.7669,-1.3705,Leeds,9785.0
42186,Bamora,India,IND,,24.0554,78.0893,Madhya Pradesh,9785.0
42187,Ghāriyah al Gharbīyah,Syria,SYR,,32.6828,36.2233,Dar‘ā,9784.0
42188,Valpovo,Croatia,HRV,minor,45.6667,18.4167,Osječko-Baranjska Županija,9784.0
42189,Kami-kawabe,Japan,JPN,,35.4866,137.0707,Gifu,9784.0
42190,Alkhan-Yurt,Russia,RUS,,43.2317,45.5722,Chechnya,9783.0
42191,Gökçeada,Turkey,TUR,minor,40.1608,25.8444,Çanakkale,9783.0
42192,Tottington,United Kingdom,GBR,,53.613,-2.339,Bury,9783.0
42193,Kotli Ablu,India,IND,,30.3504,74.7868,Punjab,9783.0
42194,Mora,Spain,ESP,,39.684,-3.777,Castille-La Mancha,9782.0
42195,Jhitkahiyā,India,IND,,26.786,84.8858,Bihār,9782.0
42196,Kiban,Mali,MLI,,13.5833,-7.35,Koulikoro,9781.0
42197,Albert,France,FRA,,50.0028,2.6528,Hauts-de-France,9781.0
42198,Alagarai,India,IND,,10.9826,78.3891,Tamil Nādu,9781.0
42199,Koini,India,IND,,26.4226,84.5147,Bihār,9781.0
42200,Terrace Heights,United States,USA,,46.6045,-120.4393,Washington,9781.0
42201,Helston,United Kingdom,GBR,,50.1,-5.27,Cornwall,9780.0
42202,Rute,Spain,ESP,,37.3167,-4.3667,Andalusia,9779.0
42203,Neshannock,United States,USA,,41.0509,-80.352,Pennsylvania,9779.0
42204,Štúrovo,Slovakia,SVK,,47.7992,18.7181,Nitra,9777.0
42205,Chom Thong,Thailand,THA,minor,18.4901,98.6747,Chiang Mai,9777.0
42206,Bueng Khong Long,Thailand,THA,minor,17.9667,104.045,Bueng Kan,9777.0
42207,Ronda Alta,Brazil,BRA,,-27.7833,-52.7833,Rio Grande do Sul,9777.0
42208,Dodworth,United Kingdom,GBR,,53.5417,-1.5214,Barnsley,9777.0
42209,Charne,India,IND,,26.1185,87.0754,Bihār,9777.0
42210,Gangania,India,IND,,25.2395,86.6536,Bihār,9777.0
42211,Nueva Toltén,Chile,CHL,,-39.1786,-73.1656,Araucanía,9776.0
42212,San Fernando,Colombia,COL,minor,9.2797,-74.5339,Bolívar,9776.0
42213,San Fernando,Colombia,COL,,9.2683,-74.5302,Bolívar,9776.0
42214,Bavānāt,Iran,IRN,,30.4717,53.6261,Fārs,9776.0
42215,Muddanūru,India,IND,,14.6667,78.4,Andhra Pradesh,9775.0
42216,Biei,Japan,JPN,,43.5833,142.4667,Hokkaidō,9775.0
42217,Repatriación,Paraguay,PRY,,-25.53,-55.95,Caaguazú,9774.0
42218,Nallamadu,India,IND,,16.8802,81.3549,Andhra Pradesh,9774.0
42219,Rāmnagar Bankat,India,IND,,26.7595,84.6122,Bihār,9774.0
42220,Jalālpur,India,IND,,26.0433,84.5041,Bihār,9773.0
42221,Semri,India,IND,,25.6246,85.7672,Bihār,9773.0
42222,Derazhnia,Ukraine,UKR,,49.2667,27.4333,Khmelnytska Oblast,9772.0
42223,Oulunsalo,Finland,FIN,,64.9333,25.4167,Pohjois-Pohjanmaa,9771.0
42224,Heath,United States,USA,,32.8439,-96.4674,Texas,9771.0
42225,Miastko,Poland,POL,,54.0167,16.9833,Pomorskie,9770.0
42226,Figeac,France,FRA,minor,44.6086,2.0317,Occitanie,9770.0
42227,Stonegate,United States,USA,,39.5357,-104.8032,Colorado,9770.0
42228,Farako,Mali,MLI,,11.3583,-6.5797,Sikasso,9769.0
